# Athena++ data at time=1.225250e-01  cycle=42  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.96094e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0003 -4.88281e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0004 -4.80469e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0005 -4.72656e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0006 -4.64844e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0007 -4.57031e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0008 -4.49219e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0009 -4.41406e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0010 -4.33594e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0011 -4.25781e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0012 -4.17969e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0013 -4.10156e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0014 -4.02344e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0015 -3.94531e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0016 -3.86719e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0017 -3.78906e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0018 -3.71094e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0019 -3.63281e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0020 -3.55469e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0021 -3.47656e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0022 -3.39844e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0023 -3.32031e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0024 -3.24219e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0025 -3.16406e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0026 -3.08594e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0027 -3.00781e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0028 -2.92969e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0029 -2.85156e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0030 -2.77344e-01  1.00000e+00  1.00000e+00  2.82768e-16  0.00000e+00  0.00000e+00
0031 -2.69531e-01  1.00000e+00  1.00000e+00  4.52425e-15  0.00000e+00  0.00000e+00
0032 -2.61719e-01  1.00000e+00  1.00000e+00  7.65084e-14  0.00000e+00  0.00000e+00
0033 -2.53906e-01  1.00000e+00  1.00000e+00  1.15728e-12  0.00000e+00  0.00000e+00
0034 -2.46094e-01  1.00000e+00  1.00000e+00  1.57141e-11  0.00000e+00  0.00000e+00
0035 -2.38281e-01  1.00000e+00  1.00000e+00  1.90596e-10  0.00000e+00  0.00000e+00
0036 -2.30469e-01  1.00000e+00  1.00000e+00  2.06179e-09  0.00000e+00  0.00000e+00
0037 -2.22656e-01  1.00000e+00  1.00000e+00  1.98350e-08  0.00000e+00  0.00000e+00
0038 -2.14844e-01  1.00000e+00  1.00000e+00  1.68963e-07  0.00000e+00  0.00000e+00
0039 -2.07031e-01  9.99999e-01  9.99999e-01  1.26680e-06  0.00000e+00  0.00000e+00
0040 -1.99219e-01  9.99993e-01  9.99990e-01  8.29377e-06  0.00000e+00  0.00000e+00
0041 -1.91406e-01  9.99960e-01  9.99944e-01  4.69508e-05  0.00000e+00  0.00000e+00
0042 -1.83594e-01  9.99808e-01  9.99731e-01  2.27190e-04  0.00000e+00  0.00000e+00
0043 -1.75781e-01  9.99215e-01  9.98902e-01  9.28402e-04  0.00000e+00  0.00000e+00
0044 -1.67969e-01  9.97322e-01  9.96254e-01  3.17056e-03  0.00000e+00  0.00000e+00
0045 -1.60156e-01  9.92413e-01  9.89397e-01  9.00010e-03  0.00000e+00  0.00000e+00
0046 -1.52344e-01  9.82116e-01  9.75063e-01  2.13034e-02  0.00000e+00  0.00000e+00
0047 -1.44531e-01  9.64491e-01  9.50670e-01  4.26135e-02  0.00000e+00  0.00000e+00
0048 -1.36719e-01  9.39286e-01  9.16090e-01  7.36587e-02  0.00000e+00  0.00000e+00
0049 -1.28906e-01  9.08063e-01  8.73757e-01  1.13072e-01  0.00000e+00  0.00000e+00
0050 -1.21094e-01  8.73155e-01  8.27102e-01  1.58445e-01  0.00000e+00  0.00000e+00
0051 -1.13281e-01  8.36602e-01  7.79035e-01  2.07534e-01  0.00000e+00  0.00000e+00
0052 -1.05469e-01  7.99763e-01  7.31430e-01  2.58768e-01  0.00000e+00  0.00000e+00
0053 -9.76562e-02  7.63420e-01  6.85315e-01  3.11194e-01  0.00000e+00  0.00000e+00
0054 -8.98438e-02  7.27991e-01  6.41197e-01  3.64257e-01  0.00000e+00  0.00000e+00
0055 -8.20312e-02  6.93700e-01  5.99306e-01  4.17618e-01  0.00000e+00  0.00000e+00
0056 -7.42188e-02  6.60667e-01  5.59728e-01  4.71054e-01  0.00000e+00  0.00000e+00
0057 -6.64062e-02  6.28953e-01  5.22469e-01  5.24407e-01  0.00000e+00  0.00000e+00
0058 -5.85938e-02  5.98587e-01  4.87490e-01  5.77547e-01  0.00000e+00  0.00000e+00
0059 -5.07812e-02  5.69580e-01  4.54736e-01  6.30359e-01  0.00000e+00  0.00000e+00
0060 -4.29688e-02  5.41945e-01  4.24147e-01  6.82708e-01  0.00000e+00  0.00000e+00
0061 -3.51562e-02  5.15737e-01  3.95696e-01  7.34387e-01  0.00000e+00  0.00000e+00
0062 -2.73438e-02  4.91036e-01  3.69442e-01  7.84972e-01  0.00000e+00  0.00000e+00
0063 -1.95312e-02  4.68249e-01  3.45687e-01  8.33463e-01  0.00000e+00  0.00000e+00
0064 -1.17188e-02  4.48655e-01  3.25285e-01  8.77339e-01  0.00000e+00  0.00000e+00
0065 -3.90625e-03  4.32706e-01  3.10276e-01  9.11243e-01  0.00000e+00  0.00000e+00
0066  3.90625e-03  4.26946e-01  3.03031e-01  9.27702e-01  0.00000e+00  0.00000e+00
